"gene","log2FC","pvalue","padj"
"SEM1",0.773356965900438,1.50289317644605e-05,0.0201537974961415
"USP24",0.601355838331493,1.57630113877202e-05,0.0211381982709328
"SQSTM1",0.318307806572005,1.58940706863513e-05,0.0213139487903971
"SLC25A13",0.951714703177338,1.61221137210049e-05,0.0216197544998675
"PDK4",1.32436361510499,1.76095053458927e-05,0.0236143466688422
"NRIP1",0.996385393701926,1.7983572665803e-05,0.0241159709448419
"FNDC3A",0.583391160118712,1.97905106852248e-05,0.0265390748288865
"ZFAND3",0.259322116762751,2.15886189004268e-05,0.0289503379454723
"TANK",0.418283823977248,2.23126856643799e-05,0.0299213114759334
"LRBA",0.359276794423513,2.47809445213207e-05,0.0332312466030911
"COPA",0.776233938439651,2.69117091119882e-05,0.0360886019191762
"MAGI1",1.01750805463974,2.84090565152345e-05,0.0380965447869295
"PRKCA",0.757871888410795,2.9316387552159e-05,0.0393132757074452
"MSI2",0.565269663426444,3.10998014083785e-05,0.0417048336886356
"PPP6R3",0.362252208852001,3.21813407200635e-05,0.0431551779056051
"DYM",0.86149463687202,3.32287736041261e-05,0.0445597854031331
"NIPBL",0.360783687891287,3.32597433311402e-05,0.044601315807059
"JAZF1",0.578790013835,3.33092567216734e-05,0.044667713263764
"QKI",0.68523153967632,3.36590021337041e-05,0.0451367218612972
"UBR5",0.298652737991364,3.70236637753483e-05,0.0496487331227421
"AGAP1",-0.443929957010895,3.70476108957876e-05,0.0496808462112511
"SCAPER",0.567152288226408,3.74953794021938e-05,0.0502813037783419
"C1R",2.70882154929936,3.76603396468927e-05,0.0505025154664831
