"gene","log2FC","pvalue","padj"
"PRAP1",4.45937729184187,5.66547545170053e-157,7.59740258073041e-154
"TXN",2.7831392293373,1.00001937207509e-149,1.34102597795269e-146
"FN1",3.36385508985493,2.54497398788547e-148,3.41281011775441e-145
"GATM",4.34075287144424,3.08706080505173e-146,4.13974853957437e-143
"TXNIP",-1.04589576033956,3.69428995885499e-142,4.95404283482454e-139
"HLA-A",-0.684835269498771,4.82886506719043e-138,6.47550805510237e-135
"RNF213",-0.559427640724224,4.07540727197905e-120,5.46512115172391e-117
"FTH1",1.55078472351592,9.34263802031132e-119,1.25284775852375e-115
"ALDH1A1",3.10503459442332,1.89339137523724e-114,2.53903783419314e-111
"CLU",4.31237128916876,5.20227072214861e-114,6.97624503840128e-111
"B2M",-0.522020179912743,2.73505877024822e-113,3.66771381090286e-110
"CYP3A4",5.41146173111254,2.74814249131699e-113,3.68525908085608e-110
"ACTB",-0.762892909460126,5.2295459154191e-109,7.01282107257702e-106
"VTN",3.73370239954128,1.2283091377441e-106,1.64716255371483e-103
"MGST1",3.3069922547493,1.4885296459249e-106,1.99611825518529e-103
