,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEdarkgrey,kMEindianred,kMElightcoral,kMElightgrey,kMErosybrown,kMEwhite,kMEwhitesmoke
NFIC,18,indianred,indianred,2,-0.28049726593907004,-0.17908732435300434,0.14728737877756856,-0.01600368025759772,0.05247176314441313,-0.18196308942054948,-0.014241604381494419,0.3136412340011387
SLC38A4,9,indianred,indianred,2,0.08842924576377391,0.454582464568978,0.1455361327095684,0.5009588991588222,-0.40409711188283765,0.42734259134908054,0.3260673770459496,0.3640244639991292
PCSK6,7,indianred,indianred,2,0.04027784158410395,0.36055588362253055,0.14092794934595623,0.3626923155762698,-0.42763448903712176,0.40926012503086073,0.339947052370061,0.3218130321244652
XPO1,18,indianred,indianred,2,-0.6226624999007743,0.2504798544803575,0.13318593129197828,0.4204363703744215,-0.47159821290555937,0.1447968283391357,0.4548663845744163,0.5963051040527966
SEPTIN9,18,indianred,indianred,2,-0.3963482658013404,-0.6081392971721684,0.13245516233786048,-0.40103228326125995,0.2629946470504861,-0.4906132710326347,-0.08361347751294301,-0.16655636512718217
TPRG1,11,indianred,indianred,2,0.19883140672740718,0.19206444991611063,0.13131801862160247,0.19430195227443778,-0.20531600863193175,0.41479052772060837,0.24366613655654754,-0.03424269103749335
ONECUT2,4,indianred,indianred,2,0.01531184518989594,0.41671067004897366,0.11249809276373478,0.38637068400747304,-0.35456212498433587,0.31822579126359585,0.26237324724176736,0.24519636241724435
MET,7,indianred,indianred,2,0.010454406726410194,0.5844489569710415,0.1096520846864523,0.567464149983094,-0.5281400896859308,0.443736957614088,0.33189797689830114,0.3479753571430345
NEDD4,13,indianred,indianred,2,0.23816437230320484,0.42447694387700513,0.1008013716390947,0.3869771622339659,-0.35018852903284414,0.5728753179196272,0.2508206646857865,0.11358784627802525
SLTM,18,indianred,indianred,2,-0.5394339655608885,-0.17942717462560973,0.08996894214167886,-0.030494268896199512,-0.10240588389064814,0.13597056257095777,0.2314813261043905,0.07216293283569226
ERGIC1,18,indianred,indianred,2,-0.3107438671766541,0.19839630939147435,0.08872340057952244,0.374566399632993,-0.2720628346221615,0.27314344238032645,0.14193992103210396,-0.09281433555054523
UBQLN1,18,indianred,indianred,2,0.08230072910695585,0.49297351636492803,0.08126819372426164,0.49388229712124576,-0.4317818028503771,0.3231847920777558,0.3076586702057061,0.23033076428566937
PPP4R3A,18,indianred,indianred,2,-0.3052357742204613,-0.49351090774709316,0.07137080943076846,-0.3590418340452307,0.29180606598252024,-0.2895283375349779,-0.1170018392870099,-0.3377264472332795
AC016831-7,18,indianred,indianred,2,0.11168046894239107,0.3284334627836213,0.06434787444334894,0.3795284975368383,-0.2743242120564176,0.6012495020051939,0.11465700118626848,0.1670524500793218
ILRUN,18,indianred,indianred,2,-0.005067896379029738,-0.35827760949040605,0.04216949981102955,-0.287572308903658,0.39002942955104497,-0.4330915096860182,-0.3262522810056599,-0.23073571012473673
EIF4G2,18,indianred,indianred,2,-0.25872962180845943,0.24662421529283438,0.0414367915946138,0.34426100971803186,-0.20226643209358353,0.003553388823209911,0.08749165834178999,0.3143533051926332
UBE2K,18,indianred,indianred,2,-0.09863059589659531,-0.05468231737325018,0.03759736663430634,-0.009859138748321734,-0.05316587033448954,-0.16771944815348233,0.09573942058873537,0.3600735467207436
ABLIM1,16,indianred,indianred,2,-0.2785705474795547,-0.09863180667775036,0.03745330385947496,0.008591372135467233,-4.784666816278946e-05,-0.16958819101469497,0.031424142663790094,0.499168950717944
UGP2,18,indianred,indianred,2,-0.02848047291541528,0.49682441422828755,0.03308030170634983,0.4127856441717572,-0.3941941156866877,0.4461560341175783,0.27014531715615914,-0.1347016053074901
MIR122HG,6,indianred,indianred,2,0.07029172335312169,0.5399142805463388,0.03178710222859312,0.44625401652527213,-0.3738185673972399,0.3602065060664348,0.30757611977602856,0.2961500131818043
NR5A2,6,indianred,indianred,2,0.07560582093429395,0.5382464567636703,0.009668047047285001,0.4346545818647356,-0.35585006687707266,0.3544725036504686,0.29120108671981143,0.2903759966689036
STAU1,18,indianred,indianred,2,-0.10608568995143551,0.2199186081334961,0.008280368932960155,0.2646123568934469,-0.31801970126541923,0.2956736715731829,0.31614580291682615,0.3795545874832552
IQSEC1,18,indianred,indianred,2,-0.36469363066628807,0.14034514576127918,-0.00013829776634629264,0.2627719369121116,-0.24233670463726995,0.13062687773494264,0.19441568355353708,0.3033175023510656
ZHX2,18,indianred,indianred,2,0.4294465648838495,0.5456503105056181,-0.0016626216837466634,0.38382761907712687,-0.2664584928735897,0.3583789990250822,0.13906361625661212,0.24404600746742328
ARID4B,18,indianred,indianred,2,-0.16920464107281186,-0.3327736740826105,-0.0049393959249994885,-0.16609306266305765,0.20471070793052748,0.03310819052812192,-0.18798764967963674,-0.38178147350327013
NFATC3,18,indianred,indianred,2,-0.34591190566010716,-0.27661365617929445,-0.00600959745716983,-0.2286245964521867,0.07032427961021043,-0.15643179044380143,0.05165209336190888,-0.1723963963045868
CHD1,18,indianred,indianred,2,-0.2966576550736136,0.38393865683585193,-0.03236501851278073,0.41676050210979054,-0.37215911093730847,0.13373472965155864,0.2255812899228688,0.24013470636202197
MTDH,18,indianred,indianred,2,-0.13765401841315358,-0.08171891089137018,-0.04084727887933607,0.002463320243757287,0.005081669173158977,-0.0805176802318945,0.03952198444905905,0.5203513019950975
DDX3X,18,indianred,indianred,2,0.12624248555688414,0.4874021197558949,-0.04896000292586393,0.39466940717202537,-0.21480886458877477,-0.0335774309907991,0.0160399234654166,0.22374994111709032
TCF25,18,indianred,indianred,2,-0.10478397621680058,-0.2521066233590957,-0.06499666169783971,-0.24888313436064702,0.19936417025539765,-0.3031634247805056,-0.17529556350096823,-0.16883464123921338
MAP4K4,18,indianred,indianred,2,-0.019087096670687073,0.07618584701408315,-0.08941074415101344,0.03088647840006184,0.0017080916944470855,0.050382539760793904,0.0018380351353836867,0.08532171570905867
STAT3,18,indianred,indianred,2,-0.4830933009264756,0.1618976247219306,-0.09728773900630501,0.2870448761586685,-0.30080104594388457,0.35646379420746505,0.22445329704683714,0.6029352874001621
PTPRF,12,indianred,indianred,2,-0.23384330483757143,0.11283972496224891,-0.12845883691723445,0.06951158413602221,-0.16995503754990776,0.1397468825508296,0.14770730629693718,0.3650356287665021
GPBP1L1,18,indianred,indianred,2,-0.2716409935587125,0.25327840383232175,-0.1378901950024021,0.3264247558138991,-0.185562533450348,0.10062389625239676,-0.04490641167578623,0.4854394381391358
SPTAN1,18,indianred,indianred,2,0.10959801578117087,-0.30068087643693686,-0.14115245215319586,-0.3152395041228061,0.33669128682506194,-0.14902338623500916,-0.27021250881736847,-0.19153341954801226
PPP1CB,18,indianred,indianred,2,0.23087746511733764,0.4614672354324233,-0.15674727550651685,0.24996475158688422,-0.0882149317086761,-0.029235739216843623,-0.0979299121725855,-0.075920143684026
RHOA,18,indianred,indianred,2,-0.2563977348479962,-0.2800045137789394,-0.16908817201740342,-0.23478704372791875,0.236996769706387,-0.032228914012437465,-0.2470951498380954,-0.3924754046008004
RNF19A,18,indianred,indianred,2,0.02507574573298056,-0.13232573018428956,-0.17621825979523914,-0.2135723450659323,0.305114125039518,-0.3572092221694907,-0.29710235707357185,0.22690443563772372
INTS6,18,indianred,indianred,2,-0.24223662242843658,0.01174216173080562,-0.17846548511091034,0.1262614055386456,-0.042823168230606896,0.39558648254982764,-0.14802922086007134,0.041393984652296066
NDFIP1,18,indianred,indianred,2,-0.11497373999274697,-0.42656314115436594,-0.19847732805920354,-0.3976205051021335,0.3148444155035964,-0.002904119238582245,-0.23388034670153357,-0.20959057507215545
TAF15,18,indianred,indianred,2,-0.015064459227965999,0.42579862925570444,-0.19988173591563488,0.2674746834855629,-0.25986374495248576,0.3727732244171886,0.10063527658664277,0.29456203204684606
SERP1,18,indianred,indianred,2,0.23933132442144583,0.3160230716893701,-0.2200073837307874,0.2172131790706558,-0.04068118731379018,0.028574306078957383,-0.1541326832241581,0.14527926683905998
ELOVL5,18,indianred,indianred,2,0.1253648671456376,-0.06438373724151515,-0.22612200603803653,-0.22062181434799083,0.21960672429467348,0.1467809924621963,-0.2767024477111715,-0.4499438474141496
RBM39,18,indianred,indianred,2,-0.280663281102485,0.08583872179024314,-0.23891266420140722,0.14744569007590547,-0.015035694596528232,0.1544551350060234,-0.12345586986341214,0.2518407477071427
HNRNPU,18,indianred,indianred,2,-0.15644950831580007,-0.07552184379444139,-0.2400981319444012,-0.06595400741552182,0.19568105808241432,-0.3496230409719084,-0.2935094425014069,0.3109403414347665
XBP1,18,indianred,indianred,2,-0.1070073919851364,0.05750090872257333,-0.24038965295054035,-0.043408123505128744,0.10065811541217308,-0.2583139653305243,-0.13067091562195488,0.29398005618620937
WSB1,18,indianred,indianred,2,-0.4224170104423501,-0.16164475598672556,-0.24805701561537769,-0.030116097731766166,0.08138178450094623,0.2247331913367386,-0.17177428486343152,-0.16434305481071987
PLIN2,18,indianred,indianred,2,0.21137678145628844,-0.05808962908418918,-0.2505471921925949,-0.20628155321839534,0.18574807485142347,0.049247965394438674,-0.23717031914928216,-0.1482635200602333
KRTCAP2,16,indianred,indianred,2,0.003745853806410472,-0.06200176713329527,-0.2520003614418254,-0.07680091338552929,0.13886574708913124,0.17134517693879914,-0.26446433230476635,-0.2279368638127866
NFKB1,18,indianred,indianred,2,-0.11494226135706612,-0.11388445160425933,-0.2537289764066418,-0.13522224407777453,0.22064673295068943,0.09301872762304789,-0.28908065406153727,-0.11636098979966178
EIF3A,18,indianred,indianred,2,0.008178257274828647,-0.06906369629229453,-0.26782388756919806,-0.2452086366378769,0.20429549078187778,-0.30876414753684833,-0.16721604708336332,-0.24520394894844758
MORF4L2,18,indianred,indianred,2,-0.22919884869987714,0.2859962275218471,-0.27442092394178236,0.22088082573298645,-0.11070769630956666,0.09211811028982507,-0.04028952639357834,0.5035102918995875
ASL,16,indianred,indianred,2,0.1321511400074548,-0.02894794198870741,-0.2821519151194253,-0.07790196337481947,0.18599763152427257,0.1762901674016779,-0.3307167891733395,-0.29247746751284515
SPATS2L,18,indianred,indianred,2,-0.07837860560383164,0.168690948265868,-0.28516077533161366,0.060033291462852315,-0.007407729166302889,0.12848449442893053,-0.09451402399021572,0.42163468857691877
RAB1A,18,indianred,indianred,2,-0.3991770268020528,-0.03039527540532292,-0.30125386693056744,-0.02700381142362836,0.06444207240193528,-0.09338900265865294,-0.1211868809862602,0.20910292578502312
KIF13A,18,indianred,indianred,2,-0.0778206733661486,0.3511124951087118,-0.30231321231102015,0.22218040028885055,-0.1398616164931291,0.3111879520640069,-0.05225132359507413,-0.14639164631368587
CTH,9,indianred,indianred,2,0.2625024606789709,0.21635197160340094,-0.3059663932162978,-0.04478554655566181,0.007724292192107375,0.038260561944254104,-0.10850396994912868,0.2185467183471121
SEPHS2,18,indianred,indianred,2,0.24056644773073815,-0.12904964658444273,-0.3338634766538187,-0.3638459370338621,0.4066429094543343,-0.17585695102149398,-0.3477559939619571,-0.28405165017247047
ESYT2,18,indianred,indianred,2,-0.24618516806243904,0.09803013876785308,-0.3469480137337168,-0.019634988023282396,0.024308398218720207,-0.11843148626003835,-0.14283306814070806,0.07492346754623203
NFAT5,18,indianred,indianred,2,-0.3793705426042609,-0.000937815012643522,-0.3488895310452092,0.0750011410305335,0.033344502348127976,0.3995846316207253,-0.1822752898276405,-0.017279960487748696
MASP2,13,indianred,indianred,2,0.34739854075945154,0.44053898894762783,-0.367291023823184,0.26049984003965376,-0.012874148904611015,0.035877130516131665,-0.2642951041940599,0.29116665164747146
TRA2A,18,indianred,indianred,2,-0.24240795819378536,-0.0747328760292842,-0.3698822336548379,-0.12858074880686945,0.18065963462059903,-0.137827560595896,-0.23476950561620796,0.08308096040953193
RNF149,18,indianred,indianred,2,-0.2775330337391353,0.14264053856012598,-0.4066728043751316,0.09599680029124798,-0.06634264538954317,0.3303502131255591,-0.12768760047290578,0.3160882886475222
RAC1,18,indianred,indianred,2,0.1392614494447904,-0.0036994905468098974,-0.4222298429578165,-0.1467567593549955,0.1822333355774554,0.053232981187742605,-0.2778479601128865,-0.1761773238153735
KIF1B,18,indianred,indianred,2,-0.10829657045481084,0.07599305269499772,-0.42891040250906015,-0.09287933388887959,0.12130556600338636,-0.14770128166650154,-0.1791102698541659,0.4107888687213593
PAGE4,1,indianred,indianred,2,0.15563769975189984,0.11928794740580878,-0.4701056501388317,-0.07878979190782637,0.16255415093955025,0.008826174889950227,-0.3047539623213856,-0.005492339144563877
HSP90B1,18,indianred,indianred,2,0.4023222672451951,-0.10102721628316634,-0.4803702084574194,-0.40164630000189955,0.42682378653820113,0.0890835529382893,-0.4833052308458475,-0.4632409361895291
ASGR1,13,indianred,indianred,2,0.39664441303607295,0.4830307694079258,-0.48076829254511,0.12844295934214364,-0.054344448396880594,0.47401941845018164,-0.17045808701879928,-0.16336554919187238
ATOX1,18,indianred,indianred,2,-0.031493245016614026,0.06977212412162424,-0.5128648462720177,-0.18774687188271333,0.19466961361400356,-0.06290544413505729,-0.287795975696863,0.231533399939425
CPEB4,18,indianred,indianred,2,-0.005620808552332761,0.12592266805650607,-0.524698099458099,-0.00886212713550928,0.18015422862366545,0.11012094685194394,-0.3375919911294182,0.05383326044769314
TOR1AIP2,18,indianred,indianred,2,0.33492008422442293,-0.09419418792227567,-0.5444773898625873,-0.46255200724597284,0.47594802080442017,-0.19769957245884315,-0.5097111192920725,-0.32287739388664494
SLC38A2,18,indianred,indianred,2,0.3654310485257058,-0.12895373046704808,-0.5499256008557725,-0.39958684911640946,0.5193911356468303,-0.30090165298111443,-0.5845595988839399,-0.1442767190636157
AKR1C1,14,indianred,indianred,2,0.07201955571252976,0.047658745527504626,-0.5766661721288551,-0.1706276680874337,0.24924180810886098,0.04762164270471238,-0.4361315199392972,-0.28215332670305393
DDX5,18,indianred,indianred,2,0.38160173388134766,-0.10466218233586998,-0.5906814165350321,-0.4115388702970892,0.48715861641028396,0.11903181784377499,-0.6175958863875106,-0.511688752972609
RANBP2,18,indianred,indianred,2,0.15148244686096815,0.07489531612843106,-0.5954299697345818,-0.18312612796635092,0.363328549532205,0.030084770710816583,-0.5579906629686558,-0.2692883120271256
CFHR1,10,indianred,indianred,2,0.3814013432255515,0.42431433101571747,-0.6694055996433688,0.02409336300539259,0.16481266781676368,0.25876919753720967,-0.45722560974894066,-0.23321799655380665
IFITM3,18,indianred,indianred,2,0.3589423655580999,0.2209419537595974,-0.7171347032055922,-0.22202945523684348,0.27826746682864634,0.2611221163053076,-0.43718111582248725,-0.2464436746297525
NAMPT,18,indianred,indianred,2,0.27462892336218026,0.14068997052196147,-0.7419634041635924,-0.1737479016588367,0.39707286880680936,-0.08942257462554357,-0.6147416603802744,0.14828436310364598
GNAS,18,indianred,indianred,2,0.37386612503904426,0.3513124729005429,-0.8138220119231123,-0.05366212226543812,0.20829249189270554,0.20461157978051847,-0.4644596175058322,0.24119336765028976
