,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEbrown,kMEdarkgrey,kMEdimgrey,kMEfirebrick,kMEgainsboro,kMElightcoral,kMElightgrey,kMEsilver,kMEsnow,kMEwhitesmoke
RALGAPA1,25,gainsboro,gainsboro,5,-0.2066971257692164,0.1757971453261213,0.3336527940836776,0.47797858030038715,0.4715465592542996,0.4031441904963982,0.3828090828243476,0.3289637696732509,-0.4131500709152707,0.5485362625333107,0.5919562360100806
SPATA13,22,gainsboro,gainsboro,5,0.027209604150190227,-0.07165353921790675,0.03859635526514379,0.14857058308885748,0.061561692883093655,0.3998109119014901,0.1832944761499937,0.141290500980595,-0.3121746135287249,0.013124445345793278,-0.07319145300072168
PPP4R2,20,gainsboro,gainsboro,5,-0.36583649860819956,0.49424635208072937,0.634179589693055,0.5809300234606053,0.13801292211006252,0.3917094479711442,0.44948908142743704,0.34687386625019473,-0.38260701011716614,0.460700884221332,0.5783337085061494
TUT4,24,gainsboro,gainsboro,5,-0.21471435091674987,0.26781571119512115,0.3190288868159355,0.31609006279529506,0.03284071070586976,0.39000517183878475,0.0919185401102943,0.18055223276715085,-0.20129336969808667,0.2402588275825221,0.9126724592872452
CD46,24,gainsboro,gainsboro,5,-0.35008972507974034,0.02407857726527259,0.20361021819340022,0.4212619042658966,0.026586815129705278,0.3883959279007062,0.5498367307328617,0.21825632466329978,-0.1505790417950609,0.23169324087649673,0.2799230140776729
CDK5RAP2,24,gainsboro,gainsboro,5,-0.2923813166469476,0.24554274755754074,0.20150013970837743,0.3670159506637702,-0.012739556088594872,0.38825740774066053,0.15322118833041642,0.2293516781472396,-0.12791081642589958,0.2881397645228594,0.8997135015799985
KLF12,23,gainsboro,gainsboro,5,-0.3492406972886459,-0.10646466601759261,0.0003112981834827596,0.16551045548702648,-0.049173726631471674,0.38057983256173716,-0.1019154209592087,-0.395008954154416,0.49976785352761355,-0.04843265250772673,-0.19993858496548583
RANBP2,23,gainsboro,gainsboro,5,-0.332183436132913,0.24965846113719006,0.1255396789383219,0.4217269379015997,-0.06469610458690596,0.37562355365803973,0.1293085720181843,0.23463299468699766,-0.17738949123228087,0.30765916514945646,0.735551736783042
WNK1,25,gainsboro,gainsboro,5,0.27959616720148406,-0.05884228581968489,-0.13620014341454628,-0.12308362241202404,0.12801415183595335,0.3726579732087528,-0.020467342891671323,0.0077860536897571804,-0.2818012299955037,-0.012595956838751168,0.02445842780294585
SGMS1,21,gainsboro,gainsboro,5,-0.4674379023337878,0.45846550999190444,0.33907699171251227,0.6337092084432492,0.46779261479493217,0.36974546454484536,0.826760926403357,0.3322498767713747,-0.23646783150456147,0.5087720015879315,0.19654495182909845
ATXN2,25,gainsboro,gainsboro,5,-0.23553609131485048,-0.018905374020815744,0.2863354515991594,0.3696761587677118,0.1613132792031988,0.35636285766251163,0.1898818600871098,0.21712739839722894,-0.28763791080957357,0.3239713055810532,0.5181839377558485
ITFG1,23,gainsboro,gainsboro,5,-0.3921424478850897,0.6652639169833223,0.1427942207980171,0.45743614512937797,-0.07683281830179478,0.35421179142376097,0.11127716870312743,0.1363351005205112,-0.0862240075824898,0.3687021240862182,0.7436242323864712
RBM25,25,gainsboro,gainsboro,5,0.04150316978711438,0.30647038954138733,0.11055401836709997,0.2054051754076747,0.5540383659523783,0.34856627180846167,0.1343220070249359,0.39989691417521406,-0.45192935453494315,0.4014775217146917,0.5992151546352616
IMMP2L,25,gainsboro,gainsboro,5,-0.5488442842498784,0.35953079201476607,0.3775605727912155,0.639016074671293,0.3675895799321138,0.34408683305127646,0.7948267124618579,0.26375517869976584,-0.13475487028634414,0.5012682766970099,0.22244004998131855
CCNL1,24,gainsboro,gainsboro,5,-0.3884392552273336,0.2383424944159896,0.3018948162194174,0.5471859538098771,0.254005570240342,0.3352739602834349,0.3636619388273976,0.25449440948873914,-0.19860211009446166,0.4068581463630397,0.20489780064523924
PRKAR1A,22,gainsboro,gainsboro,5,-0.3138769234767431,0.5696280404764313,0.1577198005337557,0.4313624204825893,0.009650087946689881,0.33347316550429906,0.07342780257297286,0.09750697939348908,-0.16343716548377854,0.30423197045316863,0.6167421928346241
RICTOR,25,gainsboro,gainsboro,5,-0.18901520000671374,0.4674626192622844,0.36078719669102804,0.3574542618899609,0.13016767636982676,0.3218454075641183,0.1315667820259269,0.07973607687992268,-0.20338119160273335,0.4695527553183687,0.728003812667637
APMAP,21,gainsboro,gainsboro,5,-0.35016302325612264,-0.049257491464727944,0.3012554295151817,0.28950024580600614,-0.220101953188858,0.28778279232094783,-0.10011724572989217,0.03316117102570059,0.07644706743520586,0.10656320898283397,-0.06069637620053025
LDHA,21,gainsboro,gainsboro,5,-0.24393212190977998,-0.16961139445685908,-0.07383266238822507,0.1463239740501048,-0.1921416061446285,0.26110185924426965,0.08910401640704556,-0.2623941351455818,0.3074961698814083,-0.08194673363888003,-0.11754871239098247
PTBP3,22,gainsboro,gainsboro,5,-0.22756282671683972,0.7225580623714869,0.23305193346859213,0.3498588548076866,0.02521137173650108,0.2530525123515798,0.7090814439490131,0.17202050860996,-0.24944841493078365,0.27598506794693334,0.13192933988481345
JARID2,25,gainsboro,gainsboro,5,-0.10964966839886461,0.3087478305249025,0.5315767635217591,0.37028881298203536,0.5144740497967193,0.2433101389331257,0.46125533207192315,0.410060515730928,-0.564863059626055,0.4749298831309818,0.37209774823229536
NFIC,21,gainsboro,gainsboro,5,-0.2745547360569348,0.41586746443469963,0.22178964457266767,0.42456947592250094,-0.040154611669011346,0.23752097644759781,0.3208637309236235,0.3111510855329741,-0.22610823626461654,0.29728173120933915,0.49048715452787744
NSMCE2,24,gainsboro,gainsboro,5,-0.20970633191648805,0.12311518721130381,0.1631823863657778,0.2862186649856838,0.08500431701684417,0.23630237457809425,0.6126099820013537,0.07078279208611983,-0.16469445924100135,0.20350457743595546,0.18010370560815442
RAPGEF6,25,gainsboro,gainsboro,5,-0.21167303831923115,0.0971984917547636,0.31638743057228574,0.34320945999496927,-0.02811555119766822,0.20762631651231525,0.20650876048974554,0.17808893837144704,-0.24957394357866597,0.3584994478539853,0.585077992840549
PSME4,25,gainsboro,gainsboro,5,-0.13238209527737357,0.12201456088716438,0.50820875699568,0.3233216347685368,-0.0525043307510826,0.20574523928539087,0.1965486230826993,0.2592698580318033,-0.3108075610471217,0.12261892601727886,0.5764268975652789
KIF1B,24,gainsboro,gainsboro,5,-0.21468142862018239,0.02013967310563991,0.2000980462239017,0.27618765636078846,-0.15721908225251177,0.2045423736308763,0.44337367909758896,0.18197846180055607,-0.19423003747145237,0.2195923308185245,0.22269330599051498
USP25,24,gainsboro,gainsboro,5,-0.14249203689876588,0.19073522741429155,0.18757316363194207,0.31987115960535395,0.3136298350316516,0.1596175982062968,0.23750842062876842,0.1728392433636545,-0.16661720403748911,0.2355234906983148,0.10501281024005808
RBMS1,23,gainsboro,gainsboro,5,0.14156643140311018,0.5044647924591487,-0.08706126201254549,-0.04277922047399776,0.001975721264975342,0.15619986861404783,-0.11534276649196114,-0.0951648280413493,-0.1351645100008333,0.016396958531561014,0.5489485280495285
SERBP1,24,gainsboro,gainsboro,5,-0.02854366352414839,0.050530059575821074,-0.04624853682277669,0.04346147769866471,-0.1641010139404209,0.1446349734324411,-0.16429373695847904,-0.06310727088002809,0.021595181446821942,-0.059298708112644094,0.738603573213362
HPD,19,gainsboro,gainsboro,5,-0.3678529757458645,0.17284662417164112,0.43857303736576614,0.4906851004301314,0.2545541308336884,0.1289942919624066,0.5977995758373627,0.21953994475765018,-0.20563144726537405,0.4852157878524265,0.034920063833121254
AGAP1,23,gainsboro,gainsboro,5,-0.18097983368100046,0.38743154262699236,0.049534436227003896,0.25951145049150565,-0.07692699664279255,0.11536884240261468,0.2764308099254852,0.1091305192026164,-0.1902174221487659,0.1691648611550345,0.17934189587851213
RASA1,25,gainsboro,gainsboro,5,0.12693450198122744,-0.2469590952537662,-0.04048142548812267,-0.1576875839248393,-0.05605282777701265,0.014447610159875661,0.140884083687658,-0.31468373598628313,0.0800688981663314,-0.14021323535016977,-0.3078461806341151
